title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
Katalokopi,3.8,['Kafe'],Gubeng,,"Jl. Dharmawangsa No. 98A, Gubeng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/katalokopi-gubeng-2,,Senin - Minggu (09:00 - 22:00),True,True,False,False,False,False,True,"Wow salah satu kopi di dharmawangsa no 98A buka jam 09.00-22.00 Tempatnya enak nich buat nongki2 syantik bareng temen2, skuy cobain gengs!!!!!","Walaupun ngga terlalu besar, tapi Katalokopi ini dilengkapi dengan ruangan indoor & juga outdoor. Jadi masih bisa dibuat duduk santai untuk ngobrol bareng temen.Desainnya minimalis, pernak pernik kayak bebatuan jadi corak tersendiri.Disini aku order Sunset Fruit, rasanya seger buanget. Would recommend this to you guys!Sedangkan untuk varian kopi, aku pilih Kopi Susu Fajar versi hotnya. Buat aku rasanya pas, perpaduan kopi dan gulanya balance. Selain itu kemasannya juga minimalis. Ukurannya ngga terlalu gede sih to be honest. Tapi cukup lahh buat dinikmati","Kebetulan lg lewat sini ngecek Hp bentar ternyata Katalokopi ikutan event berburu kopi loh yauda lgs gasss aja lah. Ohh iyaa ini first time aku ikut berburu kopi dan lumayan nanti jg ada rewardnya loh. Pesennya Aruma Latte ekstra Krim + Brownis: menurutku rasa kopinya sih jd dominan manis bgt, malahan rasa kopinya hint bgt harusnya ekstra shot aja sih mungkin lbh oke. Utk brownis panggangnya yaa oke lah buat tmn minum kopi Tempatnya jg enk ada outdoornya jg, ruangan indoornya ok sih meskipun ac nya gk dingin soalnya kebetulan diluar jg lg hujan deres bgt"
Rustic Market,4.22,['Kafe'],Dukuh Pakis,,"Jl. Golf 1 (Lapangan Puslatpasrat), Dukuh Pakis, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/rustic-market-dukuh-pakis,,Senin - Minggu (10:00 - 21:00),True,True,True,False,False,True,True,"Kalau siang yaa, larinyaa kesini aja hoho dijamin antum ga bakal ketauan sama bos tapi, tidak dengan Tuhan hoho bener-bener jauh dari suasana hiruk pikuk Ibukota a.k.a Surabaya :( Berasa di dunia lain gitu, tapi bukan akhirat ya hehe lebih ke duniamu (syahdu, nyaman, gak berisik) pokoknya kalau kata anak jaman sekarang bikin candu gitu jiahhh, bukan cuma bolos si, buat WFH atau para kaum produktif yaa masuk pol bossku kayaknya pekerjaan bisa cepet kelar gitu hehe Pelayanan oke juga si, meskipun serasa kawinan ya, kudu ngelewatin beberapa tenant di jalanan yang kurang lebih cukup untuk 2 pasangan untuk bisa mencapai ke podium demi salaman sama pengantinnya haha (demi bisa pesen makanannya). Posisi di pucuk pool wkwk padahal makannnya udah keliatan tu di samping kanan kiti perjalanan batu koral haha :( Kenyamanan : 3
Ngomong2 batu koral, jalanan menuju parkiran bisa diganti pake batu lain ga, Pak. Yang penting Jangan kepala batu si hehe mau parkir tu agak susah gitu, sepele si tapi, ini penting. Rasa : 4 
Menu yang kumakan Sei Sapi
Platting yang OK, meskipun di tempat yang terlihat alamnisme bgt hehe banyak pohon, taneman hias tapi, sangat disayangkan klo penyajiannya pake plastik di menu sambelnya hohoho Ini menu yang lebih enak dibandingkan sei ayam/sapi yang pernah kumakan sebelumnya. Mungkin ini bisa dinamakan versi jadi ya wkwk","jujur kesini karena kepo sama tempatnya hehetempatnya super luas karena gabung dengan lahan golf, ada danau juga. ada space indoor, semi outdoor dan outdoornya. aku order sei sapi sambal matah dan chamomile tea. overall enak, beefnya lembut dan sambalnya cukup pedas.","Saat memasuki kafe ini, saya melihat pepohonan rindang yang memberi suasana sejuk di mata. Disini terdapat area outdoor, dan semi-outdoor. Saya dan keluarga memilih duduk di area semi-outdoor karena saya datang di siang hari. Namun menurut saya area semi-outdoornya tidak terlalu sejuk. Di kafe ini juga terdapat banyak spot foto dengan ornamen kayunya yang khas.Varian menu yang disajikan lumayan banyak dan didominasi makanan western. Walaupun harga menunya pricey jika dibandingan dengan rasa, tetapi tampilan makanan saat dihidangkan sangat menarik. Menu yang saya pesan saat ke kafe ini adalah Grilled Beef Steak, Wedges Potato, Special Rustic Pizza, dan Ice Chocolate.- Grilled Beef Steak ⭐️4/5Dagingnya cukup empuk, namun menurut saya terlalu matang untuk medium well. Saus blackpeppernya menambah rasa nikmat steak. Porsi steak, wedges potato, dan saladnya cukup mengenyangkan- Wedges Potato ⭐️5/5Kentangnya enak, teksturnya empuk, dan tidak terlalu berminyak. Porsinya cukup untuk 2-3 orang- Special Rustic Pizza ⭐️4/5Topping sosisnya terlalu banyak, dan smoked beefnya terlalu sedikit. Namun rasanya cukup enak- Ice Chocolate ⭐️3/5Saat dihidangkan tidak diberi gula terpisah. Rasa coklatnya pait dan hambar"
Cafe Mirota,3.95,['Indonesia'],Gubeng,Mirota Batik,"Jl. Sulawesi No. 24, Gubeng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/cafe-mirota-gubeng-2,,Senin - Minggu (10:00 - 21:00),False,False,False,False,False,False,True,Pas nyoba pas mampir mirota.. Menunya khas2 indo..Pas keluarga saya dan bareng @i.am.foodexplorer.. pengen makan bareng...Dari segi rasa dan yg kita pesen :Kolek .... lumayannn di tempati mangkok plastik gitu.. dan g anget.. meski rasanya lumayan.. tapi kurang afdol..Lontong kikil... enak.. empuk.. oma2 saya cocok dan bisa makan sampe abis krn empuk..Sayur asem... seger... enak...Nahhh ada menu yg hrs ke kasirnya.. liat kulkas dan etalase.. krn g ada di buku menu..Kami nyoba tahu isi goreng. Dan coffee beer...Tahu isinya isinya buanyakkk hahahah.. rasa standart.Coffee beer.. kayak fn coffe cuma lebih berat dan g seharum fn coffee..,"Ke sini lagi krn ada perlu skalian makan siang. Laluuu spt biasa...menu2 di Mirota ini ya kental dg varian menu tradisional. 
 Kali ini kami pilih lontong soto ayam, lontong cap gomek & nasi goreng jawa sbg menu maksi! Teehee~ 
 🍛 Nasi goreng Jawa
💰 27k
✏ Selayaknya nasi goreng...nothing special~ 
 🍲 Lontong Soto Ayam
💰 32k
✏ Lumayaaan...bny kentangnya hhi dg 5 irisan lontong 
 🍲 Lontong cap gomek
💰 27k
✏ Porsinya mayan bny + ayamnya jg gedhe. Worth to buy! 
 🥂 Temulawak beer
💰 10k
✏ Yampuuun rasa masa lalu nih...inget jaman SD. Kl kalian lahir th 90an...pst tau rasa yg pernah ada ini deh. U've to try this one guys!  
 Kl ke sini jam maksi..siap2 antri deh. Krn lumayan ramai..","Mirota, selain menjual souvenir, pajamgan, dan pakaian batik, mereka juga melebarkan usaha di bidang kuliner.. Budaya jawanya ditekankan disini,, di surabaya maupun di kota lain, khususnya jogja.. 
 Kali keempat saya mampir kesini tujuannya hanya untuk makan saja pas lagi kangen2nya ama jogja..hehe 
 Semua menunya disini menyajikan menu tradisional, khususnya jawa. Ada rujak cingur, rawon, gado gadi, nasi campur dll.. kalau untuk minuman, ada sinom, jamu, es markisa, es teh, es cao dll. 
 Untuk kali ini saya makan gado gado, ternyata porsinya tetep lumayan banyak, bumbunya melimpah, dan sayurnya ga pelit.
Suka banget gado gado disini karena bumbunya kental, banyak, dan pas antara bumbu kacang dan campuran bumbu2 dapurnya, semua isinyabjuga seger, dann krupuknya juga, wihh melimpah, sampai saya minta pirong kecil buat naruh krupuknya biar ga  tumpah.. Saya pastikan recomended makan disini."
Kedai Kopi Kulo,4.5,['Kafe'],Wiyung,,"Jl. Griya Babatan Mukti Blok J No. 31, Wiyung, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kedai-kopi-kulo-wiyung-2,,Senin - Minggu (08:00 - 21:00),True,True,True,False,False,False,True,"Hahaha jahat yo aku soale suka coffee shop yg sepi, tempatnya enak nyaman. Banyak colokan dan meja. Masuknya perumahan Griya Babatan Mukti dulu, lurus aja terus nanti ketemu di kiri jalan. Pesen es coklat, rasanya enak, coklatnya pekat dan enak pokonya.",Rasa oke harga oke tempatnya asik,None
Parc.West,4.17,['Kafe'],Dukuh Pakis,"Spazio Building, Lantai Ground","Jl. Mayjend Yono Soewoyo No. 35, Dukuh Pakis, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/parc-west-dukuh-pakis,,Senin - Minggu (07:30 - 22:00),True,True,True,False,False,True,True,"guys!! aku nemu hidden gem cafe kecil yg super cozy dan estetik!! yap di Parc.West tepat nya di spazio guys aku pesen smoothie bowl mereka, pasta, dan hot matcha latte mereka😄 aku pesen Sun Kissed(65k) smoothie bowl, jadi ini tu buah pisang pepaya dan buah naga frozen yang di blend hingga halus terus atasnya dikasih granola, chia seed, buah pisang, dan buah berry😋😁. untuk rasanya FRESH dingin2 gitu also TOPPING nya BANYAK bgt ga pelit dan dikasih dressing kayak sirup maple guyss😆🤩. rasanya enak bgt dan pas gitu semua nya setelah di blend jadi satu!!untuk pasta aku pesen SPA-STA (48k) mereka!! jadi ini tu spaghetti carbonara dan atas nya dikasih telur ceplok dan ada sliced beef gituu😋 rasa spaghetti nya creamy dan porsi nya lumayan banyak dri porsi pasta biasanya yg dikit WKWK also suka banget sama dressing makanan mereka yang rapi, aesthetic, dan eye pleasing😍👍untuk minum aku pesan HOT MATCHA LATTE!!(33k) aku request no sugar dan suprisingly manisnya pas also rasa matcha nya itu bukan matcha abal2 gitu aku bisa ngerasain mereka pake bubuk matcha yang premium gitu guyss sukak banget lah🤩😆👍pelayanan mereka agak cepat dan bersih TAPIl mbak waitersnya ada yg kurang ramah gituucafe nya kecil tapi cozy dan estetik bgt cocok buat nongkrong cantik atau nugass😉👍","Carbonara ala Parc West: creamy dan cheese nya berasa banget 🤤😄 Dominan rasa asin dan gurih (tp agak keasinan). Banyak taburan jamur dan bacon beef slice. Diatasnya ada taburan crunchy yang bikin sensasi Carbonara dengan kriuk2 😁Hazelnut Latte : Haruumm bgt Hazelnut nya, kopinya juga strong. Manisnya pas tidak over 😁 Recommended nih kopinya!",Pertama masuk kesan restonya nyaman dan dengan desain cafe bernuansa jepangMenu-menu nya juga khas jepang seperti ramen mie dllYang saya pesan untuk main course nya Torikatsu Ramen yakni ramen dengan topi g ayam goreng tepung diatasnya Rasanya saya rasa cukup enakUntuk minuman karena saya suka kopi Saya memesan Latte ice dan ternyata pahitnya nikmat tanpa gula.Dan selain itu saya memesan Oreo BlastHarga nya cukup terjangkau untuk cafe yang berlokasi di Spazio
Kudu Kopi,3.73,['Kafe'],Wonocolo,,"Jl. Jemursari No. 82, Wonocolo, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kudu-kopi-wonocolo,,Senin - Minggu (08:00 - 20:00),True,True,False,False,False,False,True,"Entah kesekian kalinya aku mampir ke Kudu Kopi, soalnya kalo pulang ngelewatin Jemursari, dan kalo lagi ngantuk mampir ngopi kesini.Yang sering tak pesen disini Ice Cafe Lattenya. Kopinya disini bukan tipe kopi yang light atau smooth ya, cenderung strong kopinya, pahitnya langsung kerasa begitu diminum. Komposisi gula arennya cukup banyak biasanya, tapi justru bikin balance rasa Cafe Lattenya. Kadang kalo aku lagi ngantuk banget pesennya less sugar + double shot espresso, dijamin bikin melek!","Sering bgt lewat jemursari dan lihat kedai kopi ini, dari dulu emang udah kepingin tp baru bisa cobain awal tahun ini 😅Disini aku pesen Dolce Latte dan Spesial edition menu Halloween gengss.1. Dolce Latte, untuk penikmat non-coffee seperti aku, ini enak dan ga terlalu pahit. Susunya fresh but not creamy ya.2. Spesial edition Halloween. Ini tuh ternyata campuran kopi susu sama lotus biscoff spread (yg biasa ya geng bukan yg crunchy). Lagi-lagi, untuk penikmat non-coffee drink, menu ini enak jadinya agak manis gt! Tp aku rasa biscoffnya kurang banyak yaaah hehe. Overall oke sih, tp sayangnya ini di jual seasonal aja.Untuk harga jujur aku lupa, krn beli lewat ojol gengss. Tp disini disediain 2 ukuran kok smalll & venti kalo ga salah. Dan untuk menu yg diatas, aku beli yg ukuran besarnya","Hi para pecinta kopi, coba deh kopi disini yang cukup ampuh menenangkan pikiran dan hati yang resah. Harga yang sangat bersahabat dan kopinya creamy sekaleee. Skuy skuy kesini"
Salt & Sugar Cafe and Bistro,3.7,['Kafe'],Wonocolo,,"Jl. Raya Jemursari No. 69, Wonocolo, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/salt-dan-sugar-cafe-and-bistro-wonocolo,,Senin - Minggu (11:00 - 21:00),True,True,True,False,False,True,True,Aku dulu buanget pernah mamam sini. Lupa rasanya.Iseng pesen take away coffee rum.. kaget unik rasanya.. g kayak yg lain2 yang pake susu. Doyan sih. Wings.. nah wingsnya ini.. kulitnya kurang enak. Kayak ngendal. Apa krn take away ya. G ada crisp2nya. Rasa standarr. Klo saosnya di klamoti baru ada rasanya.. mehong menurutku.,"Gengs, kalian mau makan siang enak tapi nggak menguras kantong? Kalian wajib banget coba di Salt n Sugar khusus di jam 11.00 - 16.00 WIB.Menu serba 25k incluse food and drink ya :).Review : Aglio Olio : *Minta level pedes max jatuhnya cuma rasa cabe doang, ga ada asin-gurihnya sama sekaliHam & Mushroom :*Cukup nikmat, creammy nya pas ga bikin eneg👍Fat Chick varian Sweet GarlicFat Chick itu ayam boneless dengan bumbu manis-manis + dipping cheese sauce . yang bikin mengecewakan adalah cheese sauce nya encer banget jadi ga berasa😭😭😭Worth to try?Lumayan.. tapi ngga pesen menu yang sama","sering banget lewat sini tapi mesti sepi,, padahal menurutku makanannya lumayan ok loh,, trus di sini juga ada wifi dan colokan, dan kali ini aku pesen yang say cheese pastanya minta yang fettucini, ini porsinya banyak, trus saos kejunya melimpah ada potongan daging dengan sambel enak banget sih cuma kusaranin buat yg g suka pedes mending jangan dicampur soalnya level 1 udh kerasa pedes banget, tapi ini perpaduan yg ok, untuk minumnya aku pesen cafe malaka, ya rasanya seperti kopi pahit pada umumnya oklah"
Harris Cafe - Harris Hotel & Conventions,4.2,"['Indonesia', 'Barat', 'Jepang']",Gubeng,"Harris Hotel & Conventions, Lantai 5","Jl. Bangka No. 8 - 18, Gubeng, Surabaya",Rp. 100.000,Rp. 200.000,https://pergikuliner.com/restaurants/surabaya/harris-cafe-harris-hotel-dan-conventions-gubeng,,Senin - Minggu (06:00 - 23:00),True,True,True,False,False,True,True,"Haloo, kali ini ada yang spesial wkwkwkwk. Menikmati menu imlek di Hotel. Aku ga seberapa inget mana aja rasa ini itu karena masih tahap coba coba yah ga terlalu buruk kog, selain menu imlek yang disajikan ada menu-menu lainnya maaf yaa sepertinya gak kefoto, menu-menu lainnya juga tidak mengecewakan,overall enak. Pelayanan juga ramah. Semua makanan yang disajikan menu all you can eat yah kocek yang dikeluarkan ya lumayan lah nguras hehehehe.","Just FYI, Harris habis launching tema baru mereka yakni dengan judul ""marketplace addicted"" dimana tempatnya dan menu makanan mereka ditambah sedemikian rupa agar lebih nyaman buat kalian yang mau nongkrong di sana. Ada angkringannya loh sekarangg. Angkringan apa? Semacam spot khusus yang menyajikan sajian khas nusantara mulai dari berbagai macam nasi tradisional hingga lauk pauknya. favoritku sih sate lilitnya ihii enak puoll ^^ kalau sukaanmu yang mana nih?regards,www.CHIPPEIDO.co.vu","Puasa sebentar lagi. Semuanya pasti sudah merencanakan bakal buat apa selama sebulan. Salah satunya adalah menu takjil dan makan malam. 
Nah, ini kebetulan saya punya spot yang bagus nih. Menunya ada 111 macam lho. Termasuk menu yang live cooking. 
Kemarin saya sempat mencicipi beberapa menu, termasuk Lasagna, Nasi Briyani, Teppanyaki dan Lamien. 
Soal rasa nasi Briyani-nya sih masih kurang tetapi not too bad lha ya. Lasagnanya endeesss banget. Apalagi Teppanyaki-nya. Andai Squid masih ada, saya mungkin nambah hahaha. 
Soal dessert, beraneka ragam. Tinggal pilih mau yang manis, dingin atau gorengan. 
Eits, kalau mau makan di sini kudu reservasi dulu ya. Seat-nya suka full apalagi Ramadhan nanti. 
Hmm... Saya masih belum move on sama Teppanyaki-nya hahah..."
Kopi Janji Jiwa,3.78,['Kafe'],Rungkut,,"Jl. Raya Rungkut Mejoyo Utara Blok AJ No. 8, Rungkut, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kopi-janji-jiwa-rungkut-3,,Senin - Minggu (07:00 - 21:00),True,False,False,False,False,False,True,"Emang ya kalau di cuaca panas gini, paling enak minum yang seger2..Akhirnya pesen deh es kopi susu..Not bad lah untuk harga ekonomis..Lumayan enak kok kopinya janji jiwa ini..Apalagi deket dari mana2..","Duh masya Allah kalau nyeruput disini itu g ada habisnya buat ucapin enak enak enak dan nyuaamaann. Kali ini aku penasaran dengan es seroem regal yang lagi Hits, maap g kebiasaan beli apa2 pas lagi rame2nya . Plus karena badmood maha dewa tingkat kecamatan sawahan kota Surabaya wkwkkwkwk aku nambah es solat. Duh beneran deh bikin melting minum di janjijiwaaaaa, nepatin dan nagihin kalau seleraku. Hahahaha aku nyobain ini hanya tergiur karena warna yang di gambar yellow Plus aku suka madu, karna apa? Karena tiap pagi aku pasti konsumsi madu anget, yang asli bukan madu2an. Aku suka apapun tentang madu kecuali aku ga suka dimadu dan menjadi madu wkwkwkwkkw. Aku nyicipin ini agak aneh krn madunya g kerasa cuma suka sih potongan lemon apa jeruk ya wkwkkwkw maaf ilatku apapun enak sih yuk ke janji jiwa bersama separuh jiwa kalianYuk cobain","lo haaaMau berbagi cerita nih tiap kesini lupa ga review ini. 🥤Es Susu Matcha campuran susu segar dengan teh Matcha nya pas dilidah tidak terlalu manis dan cara mix nya pun buat nyatu dari segi rasanya⁣⁣. ⁣⁣. ⁣⁣. ⁣⁣Untuk pelayanan dan tempat sangat memuaskan,  ramah,  dan friendly.  Tempat pun strategis dekat kampus UBAYA lumayan kalau kalian mau cuci mata liat kogan dan cecan⁣⁣. ⁣⁣. ⁣⁣. ⁣⁣By the way diatas adalah minuman favorit saya ⁣⁣Kalian belum pada cobain kopi janji jiwa?  Cobain deh bisa jadi dari minum ini kalian bisa saling berjanji pada jiwa sendiri atau jiwa si doi,  peraciknya pun membuat kopi dengan sepenuh hati,  kami para pelanggan menikmati sepenuh jiwa.⁣ Kuyyy jgn lupa juga cobain es susu yoghurt yuzu"
Toby's Estate,4.7,['Kafe'],Wiyung,"Pakuwon Trade Center, Lobby La Viz","Jl. Puncak Indah Lontar No. 2, Wiyung, Surabaya",Rp. 100.000,Rp. 200.000,https://pergikuliner.com/restaurants/surabaya/toby-s-estate-wiyung,,,False,False,False,False,False,False,True,"Awalnya mau masuk Toby's Estate ini juga agak ribet. Harus ke home pro lalu keluar dari lobby, lewatin la viz baru deh bisa masuk kesini. Untuk ke area nya juga ada 3 loh jadi banyak banget pintu harus dilewati tapi tenang karena selalu ada yg bantu untuk bukain juga. Pelayanannya super bagus menurutku just like union. Server attentive untuk para guests.Mejanya yg didalam sebenarnya ada bbrp spot yg kurang enak, aku pindah tmpt duduk juga karena rencana mau order makan tapi table pertama aku lebih ke cuma minum aja.🍝 truffle carbonara (115k without tax) : super recommend! Rasanya uenak bgt. Yg aku sayang bgt sih pastanya sendiri. Spaghetti nya banyak yg shorts, untungnya aku bukan Italian ya yang bakal mikir ini spaghetti nya dipatah sama team dapur 😂 🥤 Banana Honey shake (60k without tax): ini juga enak, aku pilih ini karena dirumah suka bikin banana shake with oats and yogurt. Untuk punya Toby's Estate ini cuma ke manis ga pake yogurt dan whipping cream nya juga enak, lucu diatasnya dikasih Honey stars. Sayangnya kemanisan di aku jadi ga habis. Untungnya aku order aqua natural (35k without tax) yg kecil takut eneg dengan combi pasta & shake ini.","Kafe favorit kalau di mall.Tempatnya cozy (meskipun harus jalan keluar dulu. Taapi ketika masuk, sangat worth it to chill in here. Kayak ketemu hidden gem 😆😆)Kopi dan pastry tidak perlu dipertanyakan lagi. Enak semuaa.. ☺️☺️","Mampir ke Toby’s Estate yang di cabang Pakuwon Mall. Location di Lobby La Viz. Duduk di bagian dalam. Interior bagus dan suasana cozy. ☕️ : rasanya ok, smooth. Overall well balanced capKalau mau coffee saja expect 50k cukup. Kalau plus food expect spend 150-200k"
Volks Coffee,4.08,['Kafe'],Tegalsari,,"Jl. M.H. Thamrin No. 34, Tegalsari, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/volks-coffee-tegalsari,,Senin - Minggu (08:00 - 20:00),True,True,True,False,False,True,True,"Pilihan utama buat kalian yang suka banget ngopi. Karena volks coffee menyuguhkan tempat yang cozy. Selain itu, mereka mempunyai cake yang super duper enaaaaaak banget✨ Tidak lupa juga memesan hot cappuccino-nya. Rekomendasi tuk kalian yg ingin brunch di Volks Coffee, cobain caesar saladnya✨","Suka banget sama ini cafe! Ambiencenya, pelayanannya, makanannya juga. Meskipun kesini cuman pesen shake peach tea sama smores, itu udah makes my day got better! Awalnya udah lumayan capek banget hari ini, kurang fit juga, terus pengen yg manis manis karena seharian makan makanan gurih. Pengennya cobain cake di etalase coklat itu, eeh ternyata ada alkoholnya, timbang tambah nggliyeng akhirnya pesen smores sama shake peach tea. Peach teanya enak bangeet, minta less sugar dan pas banget udahan manisnya, tehnya juga kerasa teh premium gitu. And what i love the most is Smores!♥️ Disajikan anget karena dipanasin dengan microwave, ada rasa manisnya terus asin gurih ditengahnya, tapi gak eneg ughh the best deh buat penutup hari ini oh ya sayangnya nih volume lagunya kekencengan jadi pas ngobrol agak teriak2 gitu.","Hari ini ada acara kerjaan di volks😀 Dan kebetulan ini salah satu cafe di Surabaya yang belum pernah aku kunjungi xoxo. Tempatnya tuh nyaman banget buat lama-lama disitu. Ada 3 ruangan (yang 1 indor, yang 2 semi outdoor gt) . Cocok banget buat nongkrong, meeting dan ngerjain tugas. Pegawainya juga ramah bgt, pelayanannya cepet juga.Nah tadi yang aku cobain adalaah: The Basket (45k) isinya itu kentang, singkong dan chicken karrage. Porsinya lumayan bikin kenyang sih, karna kan isinya banyak karbo juga. Bisa bgt buat sharing kalo lagi nongkrong sm temen. Chichken karragenya yang paling ok! Nagih.Fish&Fries (45k) rasa ikannya enak, matengnya juga pas, ga terlalu lembek dan ga ancur gt waktu dipotong. Kentangnya banyak bgt👍🏻 Nah buat saus egg tartarnya menurutku rasanya agak hambar gt. Red Chocco Berry (36k) sumpah ini berasa salah pilih minuman 😆 rasanya ga cocok di lidah aku, aneh. Milk Honey (35k) suka bgt sama tampilannya⭐️ manis susunya sih pas, waktu diminum tuh ada kaya rasa kayu manisnya (?)"
De Javu Cafe & Eatery,3.7,['Kafe'],Ngagel,,"Jl. Ngagel Jaya Selatan No. 33, Ngagel, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/de-javu-cafe-dan-eatery-ngagel,,24 Jam,True,True,False,True,False,True,True,"Makanannya enak banget, minumannya juga seger, terus suasananya juga menduku buat makan saat mendung2 huehe, pelayanannya juga cepat","Kesini dapet kupon perkul. Aku beli Kiwi Smoothies dan Pasta Saus Telor Asin. Awalnya pgen Penne tapi ternyata abis, jadi pake Fettucine. Ohiyaaa pastanya bisa milih, ada Penne, Fettucine, dan Spaghetti.Untuk harga disini kira² 40-75k per orang yaa satu makan dan minum.Kiwi smoothiesnya enak, seger, tapi kemanisan menurutku. Dan pastanya juga oke kok, ngga pelit. Cukup. Lucu rasanya pasta tapi pake saus telor asin :). Untuk varian ini ada pedesnya dan dikasih topping potongan ayam.Sayangnya, tempatnya kurang cocok buat laptopan hehe. Dan aku sendiri kurang nyaman, banyak nyamuk plus nuansanya agak gelap² gitu.","datang ke sini sih karena ada rapat sama temen2 karena sejujurnya ku tak tertarik datang ke sini entah kenapa. suasanya sih aku kurang suka karena rada bising dan penuh dengan asap rokok secara tak berac. aku cukup shock soh pas datemg karena saos tomat di taruh d atas sosisnya secara d menunya d tulis saos back papper ekspektasiku kan saos back papper yang item2 itu atau yang lain selain saos tomat secara aku gak suka saos tomat segitu banyaknya sih. mungkin kalian yang doyan saos tomat bakal suka tapi aku rada lurang suka sih untuk minumannya aku pesen sekoteng, fasanya lumayan sih cuman gak kayak sekoteng kebanyakan karena rasanya manis jadi rasa jahenya gak.dominan"
Mandalika Cafe,4.2,['Kafe'],Gayungan,,"Jl. Gayung Kebonsari No. 36, Gayungan, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/mandalika-cafe-gayungan,,"Senin - Jumat (10:00 - 23:00), Sabtu - Minggu (09:00 - 23:00)",True,True,True,False,False,True,True,"Dengar nama nya saja terbayang sirkuit di mandalika. Hanya nama saja yg sama kok. Cafe ini tergolong cafe baru.Saya memesan nasi tuna mentai dan coconut coffeeNasi tuna mentai nya terlalu asin menurut saya. Asin nya dari rasa tuna nya. Dan porsinya sedikit untuk harga segitu. Coconut coffee nya enak, lebih dominan rasa kelapa nya tetapi tidak terlalu manis rasanya. Dan after taste kopi nya terasa. Untuk tempatnya bagus, instagramable banget. Pelayanan nya juga bagus dan ramah.",The best sih. Tmptnya enak. Kekinian. NyamanMantapppp,"Penasaran sama cafe ini kok parkirannya rame banget.Sampai menyediakan, parkiran di seberangnya.Cobain menu kopinya, lumayan lah..- Baileys Coffee- Mandalika Gula ArenPesen yang less sugar, manisnya pas.Kalo mau lebih kopi bisa minta double shot ya..Pelayanannya cepat dan ramah, disambut loh dan dicarikan tempatnya.Tempatnya nyaman banget buat nongkrong, ada kolam di tengah2nya, ya meskipun kalo siang agak panas ya, ada ruangan indoornya juga tapi kebetulan penuh."
Ejji Coffee Corner,4.4,['Kafe'],Mulyorejo,"Ruko San Antonio, Blok N1 No. 15","Jl. Kalisari Utara I, Mulyorejo, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/ejji-coffee-corner-mulyorejo,,Senin - Minggu (07:00 - 21:00),True,True,True,False,False,False,True,"karena seringnya beli non coffee, kali ini beli yg coffee. enak, manisnya pas karena less sugar. ice lemonade nya seperti biasa enak. cuman agak panas.",Selalu enak! Suka banget sama lemonade nya! Tempat favorit kalau hang out. Sayang agak panas.,Regalnya enak  dan tempatnya cozy!
